city,area,bedrooms,bathrooms,price,address
Frankfurt,85,2,2,736379,Frankfurt Street 2710
Berlin,52,1,1,335706,Berlin Street 4716
Hamburg,30,1,1,147106,Hamburg Street 2859
Hamburg,145,3,2,1131842,Hamburg Street 221
Stuttgart,54,1,1,358188,Stuttgart Street 2255
Munich,74,1,1,739848,Munich Street 1919
Stuttgart,41,1,1,307581,Stuttgart Street 1605
Munich,80,2,1,733777,Munich Street 2417
Frankfurt,45,1,1,283778,Frankfurt Street 1849
Cologne,64,1,1,383904,Cologne Street 966
Stuttgart,82,2,2,558587,Stuttgart Street 2455
Stuttgart,140,3,2,1229907,Stuttgart Street 519
Munich,151,3,3,1714082,Munich Street 63
Munich,125,3,2,891401,Munich Street 4367
Munich,137,3,2,1415297,Munich Street 695
Munich,84,2,1,404170,Munich Street 1260
Frankfurt,57,1,1,338412,Frankfurt Street 1879
Stuttgart,72,1,1,436451,Stuttgart Street 4262
Stuttgart,172,4,4,941052,Stuttgart Street 3712
Munich,182,4,3,1057037,Munich Street 3679
Frankfurt,74,1,1,624876,Frankfurt Street 2288
Hamburg,96,2,1,661607,Hamburg Street 165
Munich,133,3,3,1216283,Munich Street 3077
Cologne,149,3,2,1153117,Cologne Street 4763
Berlin,62,1,1,424408,Berlin Street 1883
Stuttgart,166,4,3,1408783,Stuttgart Street 4589
Frankfurt,131,3,2,1007590,Frankfurt Street 433
Cologne,76,1,1,394112,Cologne Street 1036
Munich,42,1,1,432527,Munich Street 1979
Cologne,171,4,3,1025796,Cologne Street 2779
Cologne,167,4,3,923107,Cologne Street 2128
Hamburg,115,2,1,798536,Hamburg Street 1461
Berlin,139,3,3,738555,Berlin Street 1682
Munich,86,2,1,669971,Munich Street 4244
Munich,189,4,4,1717044,Munich Street 586
Frankfurt,192,4,3,1601935,Frankfurt Street 2637
Frankfurt,72,1,1,460755,Frankfurt Street 2767
Berlin,38,1,1,222907,Berlin Street 224
Stuttgart,36,1,1,328013,Stuttgart Street 686
Hamburg,72,1,1,569866,Hamburg Street 677
Stuttgart,78,1,1,827782,Stuttgart Street 805
Frankfurt,167,4,4,1610046,Frankfurt Street 469
Stuttgart,184,4,3,1695824,Stuttgart Street 1227
Hamburg,110,2,2,572161,Hamburg Street 944
Cologne,195,4,4,1528575,Cologne Street 2394
Hamburg,70,1,1,498646,Hamburg Street 4471
Munich,183,4,4,1384089,Munich Street 2353
Frankfurt,163,4,3,1314122,Frankfurt Street 1234
Munich,103,2,1,1041006,Munich Street 2574
Frankfurt,150,3,2,1287194,Frankfurt Street 4155
Frankfurt,149,3,2,958007,Frankfurt Street 362
Cologne,42,1,1,328009,Cologne Street 2141
Munich,126,3,3,934428,Munich Street 2798
Berlin,122,3,3,827365,Berlin Street 4343
Munich,133,3,3,1061912,Munich Street 4613
Berlin,90,2,2,559392,Berlin Street 1223
Hamburg,160,4,3,1328542,Hamburg Street 2635
Hamburg,199,4,3,1134722,Hamburg Street 3000
Hamburg,73,1,1,730078,Hamburg Street 344
Cologne,40,1,1,172932,Cologne Street 435
Frankfurt,83,2,1,570013,Frankfurt Street 3361
Cologne,187,4,4,1365752,Cologne Street 2909
Berlin,189,4,3,1372065,Berlin Street 1031
Berlin,45,1,1,286622,Berlin Street 385
Berlin,130,3,3,835300,Berlin Street 4331
Berlin,172,4,3,1209798,Berlin Street 2144
Stuttgart,96,2,1,686725,Stuttgart Street 4485
Frankfurt,157,3,2,1565817,Frankfurt Street 4225
Munich,126,3,2,1250788,Munich Street 4329
Stuttgart,46,1,1,405224,Stuttgart Street 2194
Munich,69,1,1,473169,Munich Street 1160
Stuttgart,132,3,3,974281,Stuttgart Street 1400
Cologne,176,4,4,1124880,Cologne Street 3340
Hamburg,70,1,1,402635,Hamburg Street 1989
Frankfurt,63,1,1,526796,Frankfurt Street 4329
Frankfurt,84,2,1,584746,Frankfurt Street 2537
Hamburg,51,1,1,415332,Hamburg Street 335
Frankfurt,104,2,2,637572,Frankfurt Street 1284
Hamburg,125,3,3,1209427,Hamburg Street 347
Munich,133,3,2,927839,Munich Street 3024
Hamburg,169,4,3,1270169,Hamburg Street 2408
Munich,35,1,1,344615,Munich Street 3849
Frankfurt,108,2,2,746258,Frankfurt Street 2293
Hamburg,161,4,3,1356836,Hamburg Street 1851
Stuttgart,57,1,1,322404,Stuttgart Street 1978
Cologne,158,3,2,1386431,Cologne Street 2257
Hamburg,64,1,1,462103,Hamburg Street 4998
Stuttgart,45,1,1,297242,Stuttgart Street 308
Hamburg,193,4,3,1306451,Hamburg Street 2387
Munich,82,2,1,809763,Munich Street 1712
Hamburg,79,1,1,502312,Hamburg Street 4810
Hamburg,61,1,1,373376,Hamburg Street 1818
Munich,56,1,1,454909,Munich Street 775
Stuttgart,183,4,4,1049423,Stuttgart Street 4311
Frankfurt,61,1,1,649042,Frankfurt Street 4969
Munich,91,2,1,685878,Munich Street 1622
Frankfurt,85,2,1,773272,Frankfurt Street 3318
Stuttgart,112,2,1,875190,Stuttgart Street 322
Frankfurt,38,1,1,238036,Frankfurt Street 688
Cologne,159,3,3,1079912,Cologne Street 2683
Frankfurt,54,1,1,487244,Frankfurt Street 4102
Frankfurt,171,4,3,1283579,Frankfurt Street 88
Munich,83,2,1,873848,Munich Street 241
Cologne,57,1,1,466787,Cologne Street 3400
Berlin,170,4,3,1308080,Berlin Street 4893
Cologne,33,1,1,203770,Cologne Street 3091
Hamburg,150,3,3,846754,Hamburg Street 2162
Stuttgart,102,2,1,671121,Stuttgart Street 3404
Berlin,188,4,3,1269961,Berlin Street 3210
Hamburg,186,4,4,1485383,Hamburg Street 1098
Berlin,49,1,1,180170,Berlin Street 4946
Berlin,61,1,1,395856,Berlin Street 892
Cologne,104,2,1,729560,Cologne Street 1896
Frankfurt,165,4,4,1215560,Frankfurt Street 2810
Berlin,180,4,3,1472158,Berlin Street 3337
Munich,73,1,1,672842,Munich Street 1767
Cologne,184,4,3,1579062,Cologne Street 603
Munich,145,3,3,1179265,Munich Street 2746
Hamburg,137,3,2,1171345,Hamburg Street 756
Hamburg,39,1,1,372625,Hamburg Street 1066
Cologne,167,4,4,1433511,Cologne Street 352
Hamburg,191,4,3,1074817,Hamburg Street 2765
Munich,156,3,3,1258725,Munich Street 3512
Frankfurt,41,1,1,297723,Frankfurt Street 955
Stuttgart,62,1,1,510500,Stuttgart Street 148
Berlin,79,1,1,583988,Berlin Street 4262
Munich,122,3,3,863013,Munich Street 3260
Cologne,52,1,1,358397,Cologne Street 3165
Munich,146,3,2,739654,Munich Street 2625
Stuttgart,84,2,1,811685,Stuttgart Street 1438
Munich,95,2,2,724751,Munich Street 2915
Berlin,140,3,2,920167,Berlin Street 3574
Cologne,57,1,1,363595,Cologne Street 3976
Frankfurt,173,4,3,1658689,Frankfurt Street 1728
Cologne,97,2,2,285276,Cologne Street 331
Berlin,91,2,2,589534,Berlin Street 4543
Berlin,165,4,4,1049801,Berlin Street 1590
Hamburg,106,2,1,693956,Hamburg Street 3907
Stuttgart,170,4,3,1715187,Stuttgart Street 3338
Berlin,84,2,1,449103,Berlin Street 3067
Cologne,61,1,1,478828,Cologne Street 840
Stuttgart,124,3,3,996263,Stuttgart Street 148
Cologne,42,1,1,357657,Cologne Street 4625
Cologne,46,1,1,271060,Cologne Street 2341
Cologne,76,1,1,441040,Cologne Street 3712
Hamburg,179,4,3,1571322,Hamburg Street 3301
Cologne,176,4,4,1298604,Cologne Street 4692
Frankfurt,198,4,4,1067199,Frankfurt Street 4528
Stuttgart,184,4,4,1231151,Stuttgart Street 735
Cologne,105,2,1,769175,Cologne Street 4385
Hamburg,178,4,4,1496335,Hamburg Street 4660
Munich,67,1,1,492135,Munich Street 4632
Berlin,105,2,1,284704,Berlin Street 4100
Hamburg,175,4,3,1391852,Hamburg Street 1435
Munich,57,1,1,366250,Munich Street 1828
Hamburg,66,1,1,283472,Hamburg Street 3312
Cologne,173,4,3,510010,Cologne Street 3341
Cologne,35,1,1,276745,Cologne Street 1270
Frankfurt,193,4,3,1544124,Frankfurt Street 3746
Frankfurt,37,1,1,275575,Frankfurt Street 1425
Stuttgart,85,2,2,814600,Stuttgart Street 4602
Stuttgart,88,2,1,744126,Stuttgart Street 2669
Stuttgart,199,4,4,1974965,Stuttgart Street 1999
Cologne,65,1,1,318882,Cologne Street 2333
Berlin,118,2,2,761699,Berlin Street 966
Munich,174,4,4,1000776,Munich Street 2797
Berlin,170,4,3,1054306,Berlin Street 3328
Cologne,121,3,2,781887,Cologne Street 3557
Stuttgart,98,2,1,827112,Stuttgart Street 4511
Frankfurt,176,4,4,1385310,Frankfurt Street 2824
Frankfurt,191,4,3,1675550,Frankfurt Street 1775
Berlin,173,4,4,1282703,Berlin Street 3490
Berlin,67,1,1,623194,Berlin Street 4330
Hamburg,176,4,4,1187291,Hamburg Street 985
Hamburg,79,1,1,461749,Hamburg Street 3266
Cologne,68,1,1,485157,Cologne Street 4814
Hamburg,160,4,4,967154,Hamburg Street 333
Berlin,72,1,1,606711,Berlin Street 1833
Berlin,31,1,1,190086,Berlin Street 4919
Frankfurt,129,3,2,892383,Frankfurt Street 452
Berlin,129,3,2,759460,Berlin Street 615
Berlin,79,1,1,587281,Berlin Street 209
Berlin,46,1,1,289566,Berlin Street 4324
Berlin,186,4,4,1053844,Berlin Street 657
Hamburg,191,4,3,1833238,Hamburg Street 2633
Berlin,146,3,3,786498,Berlin Street 1452
Stuttgart,163,4,3,1231195,Stuttgart Street 4772
Frankfurt,194,4,4,1710613,Frankfurt Street 1177
Berlin,124,3,2,543028,Berlin Street 2293
Hamburg,34,1,1,268313,Hamburg Street 3610
Frankfurt,183,4,4,1126187,Frankfurt Street 3201
Munich,44,1,1,435544,Munich Street 1145
Stuttgart,133,3,3,805451,Stuttgart Street 1066
Cologne,65,1,1,503240,Cologne Street 160
Cologne,53,1,1,440108,Cologne Street 3885
Frankfurt,42,1,1,384041,Frankfurt Street 4632
Stuttgart,184,4,3,1449363,Stuttgart Street 2159
Berlin,131,3,3,812109,Berlin Street 551
Munich,80,2,1,601606,Munich Street 3719
Munich,52,1,1,572039,Munich Street 2574
Hamburg,73,1,1,452069,Hamburg Street 2825
Frankfurt,57,1,1,352384,Frankfurt Street 4463
Berlin,148,3,2,1090016,Berlin Street 1679
Munich,56,1,1,400207,Munich Street 4940
Munich,30,1,1,206546,Munich Street 923
Munich,138,3,2,834330,Munich Street 4205
Stuttgart,111,2,1,752095,Stuttgart Street 3832
Frankfurt,169,4,4,1296393,Frankfurt Street 3081
Berlin,78,1,1,531649,Berlin Street 3666
Berlin,200,5,5,1547339,Berlin Street 2516
Hamburg,181,4,3,1440530,Hamburg Street 1382
Cologne,112,2,1,732526,Cologne Street 1154
Frankfurt,105,2,1,786535,Frankfurt Street 775
Frankfurt,100,2,2,859584,Frankfurt Street 434
Munich,145,3,2,1546188,Munich Street 2050
Berlin,131,3,3,873011,Berlin Street 4377
Berlin,66,1,1,388748,Berlin Street 4094
Stuttgart,161,4,3,967722,Stuttgart Street 1530
Berlin,33,1,1,152500,Berlin Street 756
Frankfurt,180,4,3,1591088,Frankfurt Street 839
Stuttgart,79,1,1,660990,Stuttgart Street 4256
Frankfurt,73,1,1,635150,Frankfurt Street 4025
Stuttgart,185,4,4,1351797,Stuttgart Street 1916
Frankfurt,89,2,1,889538,Frankfurt Street 942
Cologne,75,1,1,460619,Cologne Street 3346
Berlin,116,2,1,898054,Berlin Street 4690
Frankfurt,35,1,1,270884,Frankfurt Street 4822
Cologne,192,4,4,1146747,Cologne Street 3300
Stuttgart,60,1,1,503327,Stuttgart Street 3919
Stuttgart,45,1,1,365150,Stuttgart Street 4068
Munich,133,3,2,1211211,Munich Street 127
Hamburg,30,1,1,219511,Hamburg Street 4429
Munich,51,1,1,430214,Munich Street 1479
Munich,191,4,4,2399004,Munich Street 2687
Stuttgart,70,1,1,649346,Stuttgart Street 3223
Stuttgart,198,4,4,1699679,Stuttgart Street 122
Hamburg,168,4,4,1236646,Hamburg Street 860
Stuttgart,97,2,2,874041,Stuttgart Street 4665
Munich,48,1,1,450268,Munich Street 596
Cologne,65,1,1,444316,Cologne Street 4652
Frankfurt,146,3,2,1069660,Frankfurt Street 4568
Cologne,166,4,4,1110532,Cologne Street 1927
Frankfurt,189,4,4,539431,Frankfurt Street 4479
Berlin,70,1,1,474164,Berlin Street 310
Hamburg,38,1,1,246870,Hamburg Street 4443
Frankfurt,183,4,4,1882075,Frankfurt Street 4157
Hamburg,195,4,3,1409431,Hamburg Street 2443
Cologne,116,2,1,601229,Cologne Street 689
Hamburg,118,2,2,841124,Hamburg Street 4471
Cologne,147,3,2,790459,Cologne Street 3616
Berlin,121,3,2,860966,Berlin Street 1928
Cologne,132,3,3,949830,Cologne Street 3199
Frankfurt,80,2,1,743538,Frankfurt Street 215
Cologne,145,3,3,830038,Cologne Street 3117
Berlin,187,4,3,1223767,Berlin Street 3780
Frankfurt,186,4,4,1054725,Frankfurt Street 3150
Cologne,68,1,1,527274,Cologne Street 4144
Frankfurt,69,1,1,594051,Frankfurt Street 2623
Cologne,177,4,3,1322950,Cologne Street 4047
Stuttgart,39,1,1,292594,Stuttgart Street 4296
Berlin,132,3,2,929175,Berlin Street 1946
Hamburg,43,1,1,408940,Hamburg Street 245
Stuttgart,122,3,3,862827,Stuttgart Street 3121
Stuttgart,188,4,4,1449097,Stuttgart Street 3741
Cologne,39,1,1,207591,Cologne Street 1023
Munich,101,2,1,709419,Munich Street 2807
Hamburg,98,2,2,719403,Hamburg Street 1496
Cologne,130,3,3,1079175,Cologne Street 4863
Frankfurt,80,2,1,592016,Frankfurt Street 2892
Cologne,105,2,1,680311,Cologne Street 2021
Stuttgart,64,1,1,440939,Stuttgart Street 3207
Munich,79,1,1,599682,Munich Street 2787
Frankfurt,72,1,1,594731,Frankfurt Street 653
Stuttgart,113,2,1,593714,Stuttgart Street 4367
Hamburg,153,3,2,1383816,Hamburg Street 2813
Frankfurt,72,1,1,486859,Frankfurt Street 3307
Cologne,86,2,1,669233,Cologne Street 2813
Cologne,185,4,4,938468,Cologne Street 838
Munich,159,3,2,1532287,Munich Street 4587
Stuttgart,130,3,3,1106029,Stuttgart Street 2997
Berlin,195,4,4,1364895,Berlin Street 4252
Hamburg,128,3,3,738306,Hamburg Street 129
Cologne,112,2,2,799611,Cologne Street 2354
Hamburg,87,2,1,478186,Hamburg Street 1591
Hamburg,190,4,3,1298843,Hamburg Street 4197
Cologne,49,1,1,401800,Cologne Street 3943
Cologne,153,3,2,1206177,Cologne Street 385
Munich,163,4,4,1389707,Munich Street 4768
Munich,98,2,1,670597,Munich Street 705
Hamburg,83,2,2,674760,Hamburg Street 2520
Berlin,113,2,2,737347,Berlin Street 3717
Berlin,113,2,2,393645,Berlin Street 1658
Berlin,85,2,1,638980,Berlin Street 3000
Cologne,84,2,2,568431,Cologne Street 3899
Stuttgart,164,4,3,1525803,Stuttgart Street 1951
Frankfurt,144,3,3,877158,Frankfurt Street 376
Berlin,188,4,4,445613,Berlin Street 1227
Stuttgart,194,4,3,1536213,Stuttgart Street 2323
Berlin,39,1,1,268282,Berlin Street 1453
Frankfurt,128,3,2,660806,Frankfurt Street 4848
Cologne,151,3,2,825855,Cologne Street 4957
Stuttgart,63,1,1,732868,Stuttgart Street 56
Hamburg,122,3,2,824710,Hamburg Street 1926
Cologne,164,4,4,1278233,Cologne Street 3295
Munich,65,1,1,480602,Munich Street 4567
Frankfurt,136,3,2,617321,Frankfurt Street 2658
Cologne,159,3,3,1044383,Cologne Street 3685
Cologne,143,3,3,920745,Cologne Street 2447
Munich,65,1,1,508313,Munich Street 2768
Cologne,116,2,2,770714,Cologne Street 4435
Stuttgart,116,2,2,915982,Stuttgart Street 2980
Hamburg,187,4,4,1305976,Hamburg Street 1457
Cologne,62,1,1,315018,Cologne Street 973
Berlin,139,3,3,991353,Berlin Street 209
Munich,31,1,1,160768,Munich Street 352
Munich,108,2,2,541554,Munich Street 1881
Cologne,195,4,3,1522030,Cologne Street 596
Munich,63,1,1,589801,Munich Street 2671
Hamburg,47,1,1,334515,Hamburg Street 46
Hamburg,117,2,2,607294,Hamburg Street 277
Cologne,82,2,2,478653,Cologne Street 4552
Stuttgart,76,1,1,540046,Stuttgart Street 2326
Hamburg,102,2,2,499995,Hamburg Street 3161
Cologne,188,4,4,1089445,Cologne Street 1181
Frankfurt,86,2,2,758316,Frankfurt Street 3679
Stuttgart,142,3,3,1369016,Stuttgart Street 3386
Munich,31,1,1,241395,Munich Street 3001
Cologne,72,1,1,563675,Cologne Street 2359
Munich,47,1,1,246566,Munich Street 1417
Stuttgart,169,4,3,1434670,Stuttgart Street 1096
Munich,46,1,1,328131,Munich Street 1640
Cologne,66,1,1,476387,Cologne Street 2498
Cologne,53,1,1,342542,Cologne Street 3090
Stuttgart,32,1,1,303379,Stuttgart Street 4257
Munich,136,3,3,953830,Munich Street 4011
Munich,82,2,2,784488,Munich Street 2827
Berlin,166,4,3,1018682,Berlin Street 3864
Frankfurt,162,4,3,1223593,Frankfurt Street 3736
Munich,76,1,1,622246,Munich Street 3933
Frankfurt,112,2,2,725843,Frankfurt Street 2976
Cologne,190,4,4,1288356,Cologne Street 3964
Munich,127,3,2,1065974,Munich Street 4680
Berlin,113,2,1,769938,Berlin Street 740
Cologne,146,3,3,1009579,Cologne Street 4537
Munich,56,1,1,551969,Munich Street 435
Cologne,76,1,1,612253,Cologne Street 991
Stuttgart,150,3,2,888609,Stuttgart Street 519
Frankfurt,85,2,1,778199,Frankfurt Street 3629
Stuttgart,85,2,1,486242,Stuttgart Street 240
Hamburg,76,1,1,611534,Hamburg Street 1272
Cologne,175,4,3,1337497,Cologne Street 3375
Munich,55,1,1,288791,Munich Street 2679
Stuttgart,179,4,3,1367464,Stuttgart Street 2484
Munich,171,4,3,1317308,Munich Street 1938
Munich,113,2,2,814741,Munich Street 2004
Cologne,168,4,3,1451042,Cologne Street 2624
Cologne,108,2,2,638387,Cologne Street 3424
Berlin,155,3,3,845015,Berlin Street 4040
Munich,71,1,1,612636,Munich Street 2375
Munich,35,1,1,338292,Munich Street 2139
Hamburg,177,4,4,1238296,Hamburg Street 955
Munich,144,3,3,1509527,Munich Street 23
Munich,176,4,3,1654867,Munich Street 3606
Berlin,71,1,1,260451,Berlin Street 2713
Munich,200,5,5,1519981,Munich Street 4318
Frankfurt,58,1,1,401564,Frankfurt Street 4017
Stuttgart,113,2,1,928751,Stuttgart Street 4748
Cologne,162,4,3,523300,Cologne Street 1071
Munich,37,1,1,474832,Munich Street 1104
Hamburg,131,3,2,1043372,Hamburg Street 4490
Munich,74,1,1,647728,Munich Street 365
Hamburg,171,4,4,1522149,Hamburg Street 4970
Stuttgart,149,3,3,1641306,Stuttgart Street 2862
Stuttgart,83,2,2,730907,Stuttgart Street 4214
Hamburg,77,1,1,659604,Hamburg Street 4383
Frankfurt,45,1,1,360174,Frankfurt Street 1655
Berlin,101,2,2,637917,Berlin Street 1936
Frankfurt,195,4,3,1376263,Frankfurt Street 4692
Cologne,112,2,1,635766,Cologne Street 3771
Berlin,118,2,1,661612,Berlin Street 1721
Stuttgart,176,4,3,963453,Stuttgart Street 188
Munich,194,4,3,1623977,Munich Street 4808
Stuttgart,119,2,1,591786,Stuttgart Street 758
Hamburg,80,2,2,597993,Hamburg Street 2271
Stuttgart,160,4,3,1191280,Stuttgart Street 465
Cologne,80,2,1,559986,Cologne Street 4724
Frankfurt,150,3,2,1047821,Frankfurt Street 1724
Stuttgart,181,4,4,2192867,Stuttgart Street 762
Cologne,59,1,1,510335,Cologne Street 3259
Berlin,192,4,3,937362,Berlin Street 1244
Berlin,83,2,1,564626,Berlin Street 968
Stuttgart,147,3,3,968434,Stuttgart Street 3823
Stuttgart,65,1,1,388588,Stuttgart Street 944
Cologne,52,1,1,258830,Cologne Street 924
Frankfurt,133,3,2,1127076,Frankfurt Street 1061
Munich,40,1,1,293666,Munich Street 262
Frankfurt,64,1,1,595827,Frankfurt Street 4335
Frankfurt,93,2,1,869577,Frankfurt Street 1754
Berlin,105,2,1,870039,Berlin Street 3535
Frankfurt,116,2,1,750552,Frankfurt Street 4393
Berlin,199,4,3,1416477,Berlin Street 3731
Stuttgart,200,5,5,1689736,Stuttgart Street 4268
Berlin,68,1,1,400082,Berlin Street 1443
Berlin,53,1,1,291324,Berlin Street 187
Cologne,131,3,2,1177552,Cologne Street 2762
Berlin,177,4,4,1202846,Berlin Street 1103
Munich,182,4,4,1743768,Munich Street 3077
Munich,34,1,1,241484,Munich Street 3005
Hamburg,127,3,2,691417,Hamburg Street 11
Munich,200,5,5,1506387,Munich Street 1051
Stuttgart,179,4,4,1309200,Stuttgart Street 140
Berlin,88,2,2,450253,Berlin Street 972
Munich,100,2,1,848326,Munich Street 3473
Hamburg,170,4,4,810653,Hamburg Street 4421
Hamburg,129,3,3,720739,Hamburg Street 1068
Munich,36,1,1,347059,Munich Street 614
Stuttgart,69,1,1,579992,Stuttgart Street 1154
Frankfurt,43,1,1,309112,Frankfurt Street 1009
Hamburg,187,4,3,1072336,Hamburg Street 3927
Munich,172,4,4,1161587,Munich Street 2277
Berlin,72,1,1,433062,Berlin Street 3630
Stuttgart,51,1,1,431805,Stuttgart Street 3492
Cologne,35,1,1,282184,Cologne Street 1870
Munich,62,1,1,474665,Munich Street 4351
Stuttgart,57,1,1,328876,Stuttgart Street 2617
Hamburg,70,1,1,530998,Hamburg Street 1818
Stuttgart,103,2,1,645263,Stuttgart Street 2046
Berlin,61,1,1,355402,Berlin Street 2976
Frankfurt,157,3,3,1549186,Frankfurt Street 3020
Frankfurt,108,2,1,981752,Frankfurt Street 3039
Frankfurt,181,4,4,1456405,Frankfurt Street 3048
Hamburg,138,3,2,740844,Hamburg Street 2017
Hamburg,152,3,2,1140670,Hamburg Street 1122
Hamburg,148,3,3,1292073,Hamburg Street 23
Berlin,41,1,1,246478,Berlin Street 971
Cologne,61,1,1,526888,Cologne Street 1698
Berlin,135,3,2,1104376,Berlin Street 823
Frankfurt,132,3,3,1372195,Frankfurt Street 738
Frankfurt,71,1,1,587608,Frankfurt Street 4230
Berlin,169,4,3,1227549,Berlin Street 4235
Berlin,123,3,3,1025628,Berlin Street 880
Munich,181,4,3,1676163,Munich Street 887
Hamburg,45,1,1,291520,Hamburg Street 692
Munich,160,4,3,1237996,Munich Street 3348
Frankfurt,56,1,1,457640,Frankfurt Street 442
Frankfurt,88,2,2,509231,Frankfurt Street 653
Berlin,103,2,2,650317,Berlin Street 4348
Hamburg,155,3,3,1360749,Hamburg Street 1635
Frankfurt,74,1,1,324241,Frankfurt Street 1611
Berlin,34,1,1,288824,Berlin Street 1489
Hamburg,166,4,4,1463492,Hamburg Street 3661
Frankfurt,139,3,3,984504,Frankfurt Street 4065
Berlin,82,2,1,590925,Berlin Street 4598
Berlin,115,2,1,747970,Berlin Street 1642
Cologne,133,3,2,1126880,Cologne Street 3601
Hamburg,141,3,3,1214723,Hamburg Street 3579
Munich,50,1,1,305993,Munich Street 4794
Berlin,164,4,3,1191204,Berlin Street 1133
Stuttgart,151,3,2,1085925,Stuttgart Street 263
Berlin,98,2,2,647552,Berlin Street 3399
Frankfurt,55,1,1,366522,Frankfurt Street 2707
Stuttgart,180,4,3,1821997,Stuttgart Street 556
Berlin,42,1,1,329787,Berlin Street 4822
Frankfurt,200,5,5,1329191,Frankfurt Street 1019
Hamburg,39,1,1,205848,Hamburg Street 2152
Cologne,90,2,1,564793,Cologne Street 4612
Stuttgart,191,4,4,1556985,Stuttgart Street 4704
